usage_id,customer_id,tower_id,session_date,data_used_mb,session_duration_min,network_type
23558,20204,263,2025-07-24 20:36:06,1150.41,105.0,3G
23559,2541,408,2025-10-18 15:51:50,3810.98,197.2,3G
23560,14132,469,2024-07-05 20:00:56,2998.73,119.0,5G
23561,24313,233,2024-01-03 06:53:23,1920.43,54.9,5G
23562,12826,334,2023-08-13 04:29:59,3779.38,210.3,4G
23563,3805,321,2023-05-18 12:40:14,2414.85,137.0,4G
23564,19102,21,2025-02-25 03:32:50,2839.83,144.9,5G
23565,6449,202,2025-12-10 01:21:38,3484.65,257.9,4G
23566,29488,334,2023-03-17 05:05:02,4317.29,64.5,5G
23567,17211,333,2023-04-19 12:19:22,704.04,103.2,4G
23568,35031,137,2023-09-27 13:12:19,948.36,147.2,4G
23569,2514,202,2024-01-29 23:49:14,3178.32,74.8,5G
23570,47651,277,2024-06-15 05:34:39,4245.85,114.5,4G
23571,37134,460,2024-01-04 14:41:50,3705.36,235.1,3G
23572,32222,435,2024-11-27 18:36:57,1121.1,285.2,4G
23573,45955,120,2026-01-26 19:58:03,876.76,53.4,3G
23574,25890,88,2026-04-04 13:43:34,4198.06,189.6,3G
23575,11025,454,2024-04-12 11:02:49,3623.37,168.1,4G
23576,16802,403,2023-06-22 01:07:36,3634.56,171.6,3G
23577,44476,221,2023-07-16 03:59:01,1541.45,122.7,3G
23578,32227,404,2025-04-04 02:28:33,4136.93,235.1,4G
23579,5413,459,2025-12-06 18:42:00,2123.17,108.4,5G
23580,37547,27,2023-08-29 09:04:50,4884.0,16.2,5G
23581,6485,370,2023-11-13 19:43:21,1692.49,165.7,4G
23582,48218,224,2024-12-03 00:03:35,3114.28,89.3,3G
23583,49441,84,2026-01-02 23:39:44,4255.53,262.0,4G
23584,40131,18,2023-08-13 17:36:23,2564.17,260.5,5G
23585,19075,247,2025-03-19 03:38:50,2810.39,237.7,5G
23586,34008,462,2025-06-28 23:01:38,4203.95,58.3,3G
23587,20280,293,2026-01-17 10:30:33,306.13,124.3,4G
23588,33118,132,2025-07-24 05:01:09,984.31,132.6,5G
23589,2462,495,2026-06-30 10:32:24,1861.21,163.7,5G
23590,8501,149,2023-12-24 11:36:06,3536.72,21.1,4G
23591,13611,243,2024-01-18 06:24:04,4075.28,232.8,4G
23592,36543,338,2025-05-01 05:43:58,2527.09,144.6,5G
23593,41211,77,2023-06-27 13:12:31,2737.23,134.3,3G
23594,39209,232,2024-04-29 12:35:38,2216.38,217.6,4G
23595,16396,59,2023-04-17 16:19:30,4974.26,172.6,3G
23596,35577,435,2023-04-03 07:38:48,2755.65,176.8,3G
23597,32576,291,2026-03-13 03:58:33,3662.81,13.7,3G
23598,1891,62,2023-09-02 23:37:06,4120.65,5.5,4G
23599,7555,72,2026-01-23 01:25:56,1222.16,77.4,3G
23600,17660,21,2023-03-07 03:23:40,2682.72,93.5,5G
23601,27806,402,2024-01-08 11:02:33,3699.14,61.3,4G
23602,24340,328,2023-09-01 22:52:43,260.16,32.4,4G
23603,16940,110,2023-07-13 01:00:56,3495.12,71.0,5G
23604,2029,290,2026-07-16 04:23:43,2892.11,230.8,5G
23605,7493,147,2024-12-02 05:05:56,868.34,24.4,3G
23606,29276,83,2023-08-05 06:24:07,4487.42,171.7,5G
23607,39196,208,2024-02-12 07:31:32,4428.62,232.4,3G
23608,43798,238,2024-12-12 02:00:17,2527.69,117.2,3G
23609,1225,299,2024-10-12 14:25:44,2019.38,122.3,5G
23610,19824,336,2025-02-05 16:44:06,4408.94,279.6,4G
23611,49411,342,2023-05-26 16:03:50,1004.3,243.6,5G
23612,46062,363,2023-11-22 15:48:27,622.9,3.8,5G
23613,1765,500,2023-02-05 09:23:40,3181.92,56.0,4G
23614,16823,361,2025-07-05 16:17:52,3738.37,8.2,3G
23615,31957,264,2023-12-27 10:26:30,2241.31,216.6,3G
23616,13373,104,2024-01-29 21:41:37,1777.95,253.4,5G
23617,11354,150,2025-07-11 16:50:36,2925.74,189.7,4G
23618,4130,418,2024-01-23 15:55:00,594.94,64.0,5G
23619,15379,484,2023-10-21 17:02:09,3663.18,26.4,4G
23620,21003,386,2023-11-18 00:48:51,977.52,9.0,3G
23621,3943,115,2025-12-14 19:29:53,125.74,51.8,4G
23622,46588,184,2023-01-07 22:23:53,2206.95,40.7,4G
23623,16454,76,2025-07-03 12:50:00,1072.78,197.6,5G
23624,43790,34,2025-10-25 12:05:35,318.65,284.5,3G
23625,22338,163,2024-10-13 02:27:55,3644.37,84.6,4G
23626,16694,256,2023-07-15 09:13:25,4235.76,35.6,3G
23627,31944,372,2024-09-07 08:07:40,169.71,95.2,3G
23628,12624,78,2023-03-04 18:55:42,267.19,252.3,4G
23629,5411,54,2025-09-14 20:52:35,4122.6,12.2,4G
23630,1144,95,2025-01-23 13:15:10,139.09,146.8,5G
23631,19735,138,2024-10-24 15:25:45,3856.78,152.2,4G
23632,11647,103,2023-12-10 11:41:13,1055.62,145.1,3G
23633,45396,337,2023-10-01 09:16:43,1993.25,229.4,3G
23634,16440,301,2023-06-30 02:19:09,4312.26,224.0,4G
23635,44383,212,2024-10-05 04:42:06,872.29,7.7,3G
23636,31093,264,2024-05-31 07:44:37,2076.48,4.6,4G
23637,17626,308,2026-04-13 09:29:25,3902.74,36.9,4G
23638,20783,272,2024-12-06 10:24:49,3936.86,147.4,3G
23639,13585,306,2024-10-18 17:35:56,2215.08,28.6,4G
23640,16490,486,2026-07-14 22:31:07,675.4,226.1,4G
23641,45244,8,2023-12-03 03:37:37,936.31,80.8,3G
23642,10496,396,2023-07-16 21:19:09,1105.74,207.4,3G
23643,35252,63,2024-02-16 06:58:03,2441.8,92.9,3G
23644,31951,477,2025-07-24 07:54:38,4412.41,141.0,3G
23645,10203,190,2023-04-23 18:23:14,65.83,107.7,4G
23646,5682,340,2023-08-10 13:20:44,113.32,118.7,3G
23647,23463,37,2023-09-26 16:33:38,4376.7,6.7,5G
23648,11395,393,2024-12-14 15:52:37,4306.99,84.1,4G
23649,15756,192,2024-04-26 01:20:52,3888.95,41.0,4G
23650,15700,218,2024-01-24 05:49:52,407.45,133.2,3G
23651,5771,72,2024-07-06 21:29:54,2187.93,59.3,4G
23652,15734,16,2023-11-05 16:41:14,552.86,180.7,5G
23653,31074,321,2023-05-07 16:24:44,160.82,267.6,3G
23654,4596,478,2023-10-08 07:48:40,1737.52,279.0,4G
23655,13953,168,2025-09-22 10:16:56,837.78,106.8,4G
23656,10101,282,2025-03-21 02:44:16,4120.81,279.6,3G
23657,25870,227,2023-08-07 21:16:24,732.38,55.5,4G
23658,9932,422,2023-10-28 16:13:51,212.49,129.5,3G
23659,19667,131,2025-08-24 22:50:08,4366.45,15.0,4G
23660,43008,435,2023-08-29 10:31:58,4414.93,1.0,4G
23661,16393,281,2023-07-25 17:04:26,3536.63,15.3,5G
23662,24942,66,2023-07-19 04:44:58,2659.74,207.2,3G
23663,42874,349,2023-10-18 04:57:11,2681.79,46.9,4G
23664,15065,132,2023-01-17 14:41:13,2158.84,276.1,4G
23665,36138,327,2024-04-19 17:30:09,2484.63,45.6,5G
23666,7288,344,2025-03-29 09:32:39,23.68,274.9,4G
23667,9586,451,2023-08-11 13:59:08,2952.75,125.9,3G
23668,13403,469,2023-07-29 22:13:25,2654.55,218.4,5G
23669,42523,204,2025-05-14 06:08:10,1416.67,119.0,4G
23670,38976,322,2025-09-06 21:39:14,684.61,86.5,3G
23671,38956,440,2026-03-13 12:36:37,3895.24,231.2,3G
23672,48716,39,2023-10-17 23:39:03,4662.71,110.6,4G
23673,36211,302,2024-11-24 17:13:23,1712.01,21.0,5G
23674,11228,315,2023-02-23 10:13:10,2210.48,30.7,3G
23675,10441,489,2024-01-22 20:18:15,507.34,287.3,3G
23676,42077,178,2026-02-20 12:59:17,2951.31,274.0,4G
23677,22390,44,2024-10-22 18:50:34,2751.58,262.3,4G
23678,34259,135,2024-07-17 10:48:15,477.84,85.0,4G
23679,32112,152,2025-12-08 19:29:35,4788.51,2.7,3G
23680,16256,94,2025-07-18 23:52:27,1334.81,282.7,4G
23681,23091,309,2025-03-30 15:01:39,2815.52,116.9,5G
23682,42050,66,2024-11-08 14:15:36,702.57,179.8,3G
23683,34965,437,2024-02-10 04:29:27,10.78,166.8,4G
23684,26923,126,2025-07-07 13:05:40,3300.42,192.5,5G
23685,28182,225,2025-03-19 10:24:31,260.28,287.6,3G
23686,217,39,2024-02-11 05:16:38,1830.55,153.3,5G
23687,30097,113,2023-05-29 07:42:42,4480.87,245.1,5G
23688,38990,121,2023-08-20 09:15:12,3041.01,24.0,4G
23689,27756,6,2024-06-10 07:01:37,1413.74,111.0,4G
23690,34900,407,2024-08-15 14:37:28,2712.6,161.9,4G
23691,49844,405,2024-02-11 20:54:37,2750.2,287.4,4G
23692,34860,73,2025-11-22 02:40:18,3419.41,48.1,5G
23693,1520,170,2023-10-05 12:17:38,2839.72,25.1,5G
23694,25258,27,2025-07-27 18:29:29,539.87,220.3,4G
23695,1441,47,2025-04-18 02:46:08,3956.48,199.8,5G
23696,46794,25,2023-11-12 01:13:04,1548.07,80.1,5G
23697,26588,479,2026-05-13 23:29:52,2678.65,123.5,3G
23698,3415,349,2023-08-12 00:03:36,2355.96,43.1,5G
23699,29428,243,2026-02-14 04:19:41,2349.01,169.0,4G
23700,48085,432,2025-04-06 12:43:08,4009.44,237.9,5G
23701,46333,298,2024-10-24 19:15:37,3828.33,104.6,5G
23702,44283,346,2023-02-15 06:19:18,360.23,205.2,3G
23703,5355,487,2023-03-11 15:29:46,156.31,96.7,4G
23704,10414,405,2025-10-10 21:53:50,4834.61,138.3,5G
23705,8568,133,2024-08-22 18:15:59,4318.24,196.4,4G
23706,34141,417,2025-08-09 12:00:43,4040.21,218.0,4G
23707,31733,25,2023-02-06 00:37:26,1157.31,128.2,4G
23708,1171,430,2025-02-19 03:59:51,61.57,98.2,3G
23709,13594,403,2023-08-25 03:49:24,3945.41,175.7,4G
23710,19117,269,2026-06-11 09:25:36,2166.87,221.8,3G
23711,8196,352,2025-09-16 08:28:05,2121.71,257.4,4G
23712,49631,378,2023-07-05 14:26:33,4073.94,173.3,4G
23713,22124,404,2026-05-28 09:14:18,4113.13,133.7,4G
23714,24902,292,2023-12-20 19:36:09,4779.59,163.3,5G
23715,10401,260,2024-01-26 01:30:32,4738.72,278.3,4G
23716,14614,80,2023-11-11 12:34:48,3218.33,50.3,3G
23717,5641,412,2023-04-06 15:24:27,4620.61,119.7,5G
23718,28237,28,2024-11-20 12:12:09,1515.81,275.9,5G
23719,41622,284,2024-08-13 15:30:25,3909.33,11.2,5G
23720,11496,61,2025-02-10 10:04:56,112.75,264.5,3G
23721,19384,299,2024-03-08 12:13:38,2719.63,21.0,4G
23722,20129,368,2024-06-19 22:57:45,3363.93,19.9,4G
23723,11924,438,2026-07-24 01:48:11,2560.35,48.8,5G
23724,7339,329,2025-02-21 02:20:18,104.59,144.0,3G
23725,20616,145,2025-08-28 15:35:47,4798.57,114.0,5G
23726,4008,450,2025-04-26 05:14:54,460.98,78.1,4G
23727,15572,457,2024-08-16 10:34:53,3231.89,289.8,4G
23728,17768,23,2024-06-21 23:56:41,3063.39,126.5,5G
23729,11488,77,2024-09-04 11:22:02,1767.69,62.4,5G
23730,4729,365,2025-11-14 03:37:12,1921.75,85.5,5G
23731,2131,441,2023-11-03 01:58:02,4225.25,101.1,3G
23732,15896,293,2025-03-07 09:01:38,2856.49,267.3,4G
23733,8786,392,2023-11-07 14:39:43,3187.83,11.2,3G
23734,22841,162,2026-07-07 03:03:11,4128.28,140.4,4G
23735,39952,47,2023-02-11 13:34:40,2859.23,78.7,4G
23736,37344,211,2023-09-21 18:01:08,3762.9,56.4,3G
23737,24406,126,2023-05-20 05:30:01,1171.53,215.9,5G
23738,16637,46,2025-10-29 07:56:09,3320.56,22.6,4G
23739,24023,468,2025-04-11 05:25:53,3745.59,152.9,5G
23740,45091,219,2026-07-06 02:37:45,2966.04,67.2,5G
23741,27003,97,2023-05-13 11:11:20,1274.29,288.1,4G
23742,25153,411,2026-03-12 02:13:40,1750.27,69.8,3G
23743,7570,369,2025-11-21 17:41:01,2048.08,110.0,5G
23744,7182,217,2024-07-12 01:45:26,3406.66,107.8,5G
23745,27076,248,2024-09-14 15:15:47,2673.83,264.1,4G
23746,48400,401,2025-05-16 07:39:01,2475.5,96.3,4G
23747,19105,358,2025-01-21 17:42:23,733.0,244.9,5G
23748,48527,56,2026-03-24 10:48:06,3384.46,256.2,4G
23749,23448,381,2026-03-27 02:36:06,3479.37,38.5,5G
23750,19407,74,2026-04-25 22:05:48,2770.17,144.9,3G
23751,44414,477,2024-03-18 15:40:16,4030.61,255.8,3G
23752,33278,51,2025-10-23 23:07:38,1983.75,169.6,4G
23753,29920,86,2025-08-03 02:31:59,3846.83,34.7,4G
23754,40428,208,2025-05-06 14:08:44,120.61,175.6,3G
23755,31547,36,2023-06-12 14:17:35,104.29,56.4,4G
23756,7318,70,2024-04-29 17:52:03,1810.32,58.7,5G
23757,23323,315,2024-02-07 18:03:05,2768.67,97.5,5G
23758,31663,322,2026-07-08 08:24:05,4705.3,279.0,4G
23759,37879,204,2023-03-19 08:09:38,2856.22,23.2,3G
23760,49518,424,2023-02-08 14:40:02,1692.3,267.6,5G
23761,2000,297,2026-06-26 06:14:24,99.8,241.8,4G
23762,14025,149,2023-07-28 21:15:01,1354.23,91.4,4G
23763,40958,410,2023-08-19 17:02:57,1116.66,183.3,3G
23764,4302,418,2024-01-09 15:10:20,3890.5,30.7,3G
23765,29347,431,2024-01-31 12:32:45,2306.85,189.4,4G
23766,31445,14,2026-04-02 09:52:28,4161.92,289.9,3G
23767,10798,44,2023-08-08 16:59:53,2514.62,51.6,3G
23768,19236,170,2025-06-12 18:20:17,2684.1,279.4,5G
23769,11564,253,2023-04-12 18:21:34,3509.76,53.1,5G
23770,30007,337,2023-07-30 03:04:25,1410.11,264.1,5G
23771,45406,177,2025-06-10 16:07:27,1540.45,245.6,5G
23772,42278,27,2023-03-14 00:07:19,2286.08,2.5,4G
23773,11172,487,2023-08-09 06:02:19,360.59,288.8,5G
23774,20001,223,2026-05-03 07:44:07,3625.82,134.9,3G
23775,25568,218,2024-05-31 15:13:25,1972.55,63.4,3G
23776,14979,16,2025-08-20 10:27:53,443.23,90.3,5G
23777,48521,293,2025-09-05 15:31:52,3128.08,268.4,3G
23778,4771,338,2023-04-10 10:10:09,3745.24,209.8,3G
23779,21353,263,2025-01-29 16:30:35,2860.91,211.5,4G
23780,25264,122,2025-02-28 06:57:52,3994.2,115.1,5G
23781,48396,110,2025-09-01 02:51:37,4621.49,107.1,5G
23782,43863,189,2023-02-07 05:15:16,395.15,74.1,5G
23783,6372,32,2026-04-04 07:31:47,2362.28,38.5,3G
23784,17693,309,2026-06-08 22:35:30,2177.49,271.4,4G
23785,31880,194,2025-12-30 02:08:29,3095.35,283.9,5G
23786,9749,448,2024-12-13 07:09:00,2589.74,292.9,4G
23787,6067,229,2026-03-12 11:33:21,150.99,136.9,5G
23788,39391,10,2025-01-06 22:59:54,1925.06,51.8,4G
23789,27812,274,2026-06-02 20:44:01,1975.77,163.8,5G
23790,14137,239,2025-08-04 02:39:35,4203.32,80.4,5G
23791,21172,449,2024-04-27 00:17:37,683.95,156.3,4G
23792,10242,26,2024-12-07 04:19:54,2556.62,94.5,3G
23793,28607,80,2025-12-27 08:43:41,15.23,44.3,4G
23794,14310,30,2024-12-31 07:26:41,1416.98,20.0,5G
23795,34133,436,2026-03-07 15:44:58,2681.32,63.8,4G
23796,45046,18,2024-12-24 17:57:04,4923.08,271.5,5G
23797,18128,259,2025-12-31 14:27:27,2110.16,183.6,5G
23798,46993,196,2023-03-07 19:52:26,3906.82,288.1,4G
23799,38635,187,2024-11-15 13:42:39,2256.76,164.2,3G
23800,9619,332,2025-10-08 12:33:31,4700.28,71.4,3G
23801,13167,384,2025-05-04 09:21:17,1133.86,77.7,3G
23802,17151,382,2023-04-21 10:49:17,1270.76,8.6,4G
23803,7305,214,2025-02-17 19:18:20,2511.79,213.8,3G
23804,34556,217,2023-08-19 22:35:54,3811.84,60.8,5G
23805,28862,383,2025-01-30 02:11:10,2335.44,286.2,3G
23806,27532,101,2026-05-09 14:22:28,622.83,184.2,3G
23807,30440,444,2025-08-29 01:01:18,1252.42,230.6,5G
23808,42363,187,2024-01-21 00:13:52,3577.68,49.9,3G
23809,20571,253,2025-01-22 20:45:04,1085.46,105.9,5G
23810,6195,241,2025-08-15 21:07:04,1712.25,143.1,4G
23811,30713,300,2026-07-15 19:31:43,1147.77,50.9,4G
23812,19919,265,2023-11-02 02:11:00,1314.02,25.0,4G
23813,18021,382,2024-08-21 09:14:34,2868.78,205.4,5G
23814,7272,402,2024-12-16 19:06:55,2539.82,183.4,3G
23815,26528,182,2026-05-28 00:14:34,4343.98,168.3,4G
23816,20379,357,2025-01-05 22:53:06,4909.05,150.8,3G
23817,32893,370,2024-02-24 06:05:17,1207.13,32.6,3G
23818,45317,25,2024-09-25 10:17:36,4776.98,261.2,3G
23819,37466,152,2023-06-12 11:15:48,1657.0,259.9,5G
23820,34524,259,2023-07-05 13:09:03,4410.32,93.0,4G
23821,46488,497,2024-04-11 01:15:22,142.35,89.3,3G
23822,37131,147,2023-07-19 10:30:00,4738.94,83.7,4G
23823,36070,283,2026-02-05 20:14:43,4465.26,166.6,4G
23824,11056,141,2024-02-04 08:51:41,3186.41,30.3,3G
23825,6006,444,2026-01-01 06:59:28,336.91,113.2,4G
23826,37425,262,2025-12-08 17:48:48,4067.16,281.1,3G
23827,29525,351,2025-02-01 08:58:09,3369.42,184.7,4G
23828,32698,249,2025-02-08 11:19:12,3748.62,152.2,3G
23829,48719,246,2026-03-16 15:59:15,4707.28,114.8,4G
23830,11137,108,2023-02-28 20:38:02,913.84,255.6,5G
23831,38874,484,2023-01-13 04:01:19,3769.31,75.1,4G
23832,22216,13,2023-11-15 17:02:41,4130.53,189.8,4G
23833,49269,193,2025-04-12 21:23:53,4517.88,13.9,4G
23834,25483,285,2025-02-13 05:53:40,3305.32,279.8,5G
23835,37392,440,2025-03-23 17:49:22,2631.12,33.4,5G
23836,44910,238,2023-07-30 15:00:48,4807.0,94.4,4G
23837,30662,301,2025-01-25 07:06:03,1072.02,170.5,4G
23838,1207,15,2026-02-05 18:45:03,63.39,23.6,3G
23839,43474,267,2025-07-31 01:40:01,509.46,65.4,5G
23840,32562,74,2023-06-13 21:07:47,691.49,241.1,4G
23841,9059,253,2025-03-26 22:36:57,2169.87,227.5,5G
23842,24711,480,2023-12-30 03:15:57,3429.07,77.2,3G
23843,38066,281,2025-11-17 18:08:02,4696.37,119.5,3G
23844,18506,53,2026-04-19 07:29:53,798.56,76.2,4G
23845,6853,108,2023-02-18 23:35:49,1959.91,211.8,4G
23846,41343,436,2025-01-27 16:36:34,678.99,166.9,5G
23847,16933,26,2024-01-09 15:25:43,1255.39,254.0,4G
23848,15038,150,2024-01-11 06:42:24,3432.62,36.7,3G
23849,7988,466,2024-07-05 10:23:21,1111.27,142.5,5G
23850,34228,441,2024-03-10 18:35:09,4454.07,294.6,5G
23851,33918,210,2026-06-07 16:39:53,1201.12,197.8,3G
23852,23309,174,2024-03-25 05:18:15,3406.31,47.3,3G
23853,33067,338,2023-06-21 03:59:16,4001.93,137.3,3G
23854,49313,109,2024-01-30 10:13:50,3418.48,209.6,5G
23855,35695,249,2024-04-21 05:35:55,4675.88,98.9,5G
23856,37746,41,2023-09-12 09:32:18,4755.49,170.2,4G
23857,6477,348,2024-09-22 06:52:44,2049.48,151.2,5G
23858,23416,251,2024-12-16 14:40:03,4612.5,237.5,5G
23859,48470,377,2024-05-10 10:34:54,3111.11,3.2,3G
23860,35836,416,2023-10-18 18:05:30,3166.14,59.9,4G
23861,42188,85,2024-01-05 20:55:04,3596.15,29.9,4G
23862,19244,297,2025-05-01 17:02:35,2254.59,144.7,4G
23863,14929,231,2024-09-21 21:23:16,1060.59,288.1,4G
23864,33350,384,2024-10-01 11:33:47,2328.52,246.2,4G
23865,30505,373,2025-03-03 19:04:43,698.02,99.9,3G
23866,10733,369,2023-01-07 12:03:57,3935.53,284.4,5G
23867,29842,213,2026-02-23 12:53:22,2256.79,280.3,3G
23868,33940,7,2024-10-25 13:02:24,1176.13,256.2,4G
23869,16991,421,2024-04-12 06:37:51,1933.9,287.3,3G
23870,16161,485,2023-12-30 00:54:15,1158.59,176.1,4G
23871,46679,346,2024-05-05 13:49:16,1475.06,69.2,4G
23872,11228,37,2025-03-01 18:32:42,1102.84,258.8,3G
23873,20504,329,2023-07-02 11:25:44,1069.68,256.1,5G
23874,30464,306,2024-10-02 05:58:48,101.45,286.9,5G
23875,5158,431,2025-09-20 12:58:45,3317.46,157.6,4G
23876,33397,209,2023-03-25 15:40:57,79.45,134.7,5G
23877,20798,394,2023-07-10 03:28:50,63.8,266.8,3G
23878,44869,493,2025-05-06 08:34:18,2773.2,85.3,4G
23879,12197,415,2026-03-16 13:15:47,1998.59,65.6,4G
23880,15403,121,2024-08-06 20:50:10,2776.26,82.5,4G
23881,33308,179,2025-05-12 06:54:30,13.2,203.3,3G
23882,3388,491,2026-05-25 01:18:38,1786.89,88.3,3G
23883,13453,177,2023-12-11 19:53:06,2229.1,240.7,4G
23884,21710,343,2026-02-03 08:28:15,3399.56,231.4,4G
23885,6482,112,2025-03-10 07:05:11,2852.31,155.5,3G
23886,10842,219,2025-11-08 00:01:57,455.85,238.8,5G
23887,9678,488,2026-05-15 08:29:57,2146.89,25.2,4G
23888,2183,298,2024-08-10 00:53:31,4407.97,45.9,4G
23889,15890,289,2024-10-19 18:03:56,2260.59,214.9,3G
23890,11820,459,2026-02-28 12:43:03,2222.81,132.1,5G
23891,24950,251,2026-03-22 02:16:15,3287.82,298.6,3G
23892,47365,457,2025-12-10 11:11:29,2426.43,199.3,3G
23893,7619,343,2025-10-30 08:24:59,4933.15,30.5,5G
23894,34614,341,2024-02-19 13:21:26,396.3,43.6,5G
23895,18084,412,2025-01-08 11:43:54,913.27,192.7,5G
23896,44422,330,2026-06-03 01:02:18,2498.45,83.7,5G
23897,6130,395,2024-02-21 08:39:51,1639.4,85.1,4G
23898,32848,438,2023-03-22 23:42:26,1123.7,91.6,3G
23899,32967,336,2026-05-05 04:45:39,4044.08,106.0,5G
23900,42953,159,2024-12-31 02:45:35,3640.27,78.1,5G
23901,37687,398,2024-03-11 04:44:43,2266.35,215.2,3G
23902,43570,220,2026-01-08 18:39:16,4608.17,134.6,3G
23903,22645,75,2026-04-15 03:58:39,1912.75,158.9,5G
23904,44568,36,2023-02-15 08:17:12,1842.54,236.6,4G
23905,48165,78,2023-02-06 06:18:02,1305.97,55.7,3G
23906,43617,32,2024-11-22 10:48:59,3774.39,126.4,4G
23907,33238,295,2023-11-03 17:41:21,1837.05,120.4,5G
23908,35686,195,2023-04-05 05:58:28,1552.96,61.8,5G
23909,15328,483,2025-05-22 12:58:01,4900.8,251.7,3G
23910,30482,381,2026-07-14 22:19:08,162.89,58.8,3G
23911,36277,437,2026-02-04 00:17:09,1313.67,284.1,5G
23912,38034,445,2025-01-25 21:51:18,2819.45,127.5,3G
23913,28016,23,2024-02-20 06:27:42,1322.25,126.7,3G
23914,48287,112,2023-07-15 21:56:34,296.58,295.6,5G
23915,10994,436,2024-02-11 19:26:11,4733.38,70.3,3G
23916,47361,68,2025-10-28 21:20:48,116.88,149.5,4G
23917,25519,387,2024-02-25 21:59:38,2102.02,296.6,3G
23918,15549,488,2024-04-19 10:46:49,1445.38,63.9,5G
23919,7306,42,2023-10-13 14:25:39,3009.19,108.1,4G
23920,39318,257,2025-09-29 16:56:07,3431.51,106.0,4G
23921,5705,262,2026-07-11 13:33:54,2307.29,8.6,4G
23922,4230,439,2023-03-12 23:56:59,3337.85,70.9,3G
23923,26866,143,2025-05-08 12:16:19,1591.55,32.5,5G
23924,15958,371,2025-03-21 00:58:46,4866.8,51.8,4G
23925,41468,308,2026-06-13 04:35:55,2895.52,211.1,4G
23926,48705,379,2025-09-24 13:02:37,4347.27,86.6,4G
23927,39808,396,2024-03-01 23:06:04,411.72,260.4,5G
23928,29323,37,2024-05-13 00:45:37,2670.55,223.7,5G
23929,6575,120,2024-02-29 10:59:01,4125.39,54.0,3G
23930,24432,359,2023-12-18 13:27:07,1494.09,164.9,3G
23931,11267,228,2024-03-16 11:46:41,2586.67,169.5,4G
23932,49295,437,2025-09-08 11:22:52,3945.53,283.1,3G
23933,31712,439,2025-03-28 01:40:19,4188.06,257.9,3G
23934,15008,373,2024-06-11 07:12:57,1020.01,111.0,5G
23935,792,63,2023-11-08 16:43:25,1045.39,283.2,3G
23936,12991,220,2024-11-09 07:51:04,121.65,280.4,4G
23937,10767,274,2024-05-06 20:06:51,3102.51,114.5,4G
23938,40937,13,2024-09-15 20:32:27,1051.71,33.4,4G
23939,23533,145,2026-02-22 06:32:34,113.88,252.2,4G
23940,13821,236,2024-07-14 13:43:29,2023.13,296.3,5G
23941,24509,283,2025-03-26 20:06:08,3242.15,91.3,4G
23942,18452,302,2025-02-26 06:07:39,1680.32,140.4,5G
23943,3121,358,2023-11-17 11:49:09,4196.8,199.8,3G
23944,43359,24,2023-07-22 00:24:24,3677.99,78.7,4G
23945,25245,491,2026-01-30 03:52:38,1232.35,158.6,5G
23946,26326,264,2025-10-09 12:47:31,2749.15,268.6,5G
23947,45375,63,2024-03-13 02:08:09,60.57,31.6,3G
23948,43107,212,2024-01-15 18:03:27,3978.23,76.8,5G
23949,26884,165,2023-09-20 02:44:11,4235.21,279.3,5G
23950,40140,95,2024-10-19 01:32:32,4458.21,255.5,4G
23951,48275,441,2023-10-18 06:37:55,66.49,274.5,4G
23952,45761,186,2024-04-25 20:56:17,2888.7,20.0,3G
23953,19183,490,2026-04-04 08:42:52,1092.79,290.0,5G
23954,3215,346,2026-01-10 07:41:46,1857.74,279.6,4G
23955,40768,265,2023-01-31 17:57:03,4709.37,134.6,5G
23956,17137,466,2024-12-18 23:12:56,216.41,5.3,3G
23957,40116,136,2024-07-30 12:30:19,2064.45,290.0,5G
23958,12948,89,2025-12-11 19:24:40,4161.03,99.1,3G
23959,12890,404,2023-06-27 21:12:04,2174.28,281.9,4G
23960,24883,194,2023-06-12 21:21:56,1444.91,80.0,4G
23961,48763,105,2024-06-11 15:11:27,662.86,216.4,5G
23962,43406,93,2025-07-22 00:02:55,2966.27,135.0,3G
23963,21749,80,2025-05-17 05:41:58,4526.24,72.0,5G
23964,10532,76,2023-06-20 04:22:18,3128.26,146.0,3G
23965,27895,367,2023-10-01 22:29:40,372.56,99.1,3G
23966,38615,32,2023-04-02 22:57:39,632.02,101.6,4G
23967,13023,284,2026-07-07 09:12:42,4537.2,107.5,3G
23968,36031,300,2025-01-05 12:32:05,452.57,200.4,4G
23969,38171,203,2023-03-30 05:18:15,3893.68,182.0,4G
23970,42568,159,2025-09-05 12:59:54,507.25,31.6,5G
23971,30339,44,2025-06-19 10:20:13,1997.5,34.8,3G
23972,9784,229,2025-07-21 23:15:20,4219.44,86.2,4G
23973,49142,454,2026-02-10 08:39:49,1825.13,232.2,3G
23974,1273,285,2026-07-10 05:32:43,4696.34,151.8,3G
23975,48532,444,2023-07-08 06:15:50,3925.92,155.4,3G
23976,40108,89,2026-01-24 21:46:20,3216.21,202.9,4G
23977,1513,15,2024-06-19 02:00:10,3767.47,286.1,5G
23978,32528,363,2025-06-15 12:36:46,3158.67,21.5,4G
23979,14732,98,2024-03-16 12:45:59,4617.23,101.4,5G
23980,45847,48,2024-05-30 15:28:43,876.26,98.3,4G
23981,15430,185,2026-05-01 12:24:47,2827.72,126.7,3G
23982,37519,232,2023-03-31 12:47:58,1784.46,245.9,4G
